tournament,year,match_name,match_date,country_name,stadium_name,stadium_wikipedia_link,stadium_capacity,city_name,city_wikipedia_link
FIFA Men's World Cup,1958,Hungary vs Mexico,1958-06-15,Sweden,Jernvallen,https://en.wikipedia.org/wiki/Jernvallen,20000,Sandviken,https://en.wikipedia.org/wiki/Sandviken
FIFA Men's World Cup,1958,Paraguay vs Yugoslavia,1958-06-15,Sweden,Tunavallen,https://en.wikipedia.org/wiki/Tunavallen,22000,Eskilstuna,https://en.wikipedia.org/wiki/Eskilstuna
FIFA Men's World Cup,1958,Sweden vs Wales,1958-06-15,Sweden,Råsunda Stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,52000,Solna,https://en.wikipedia.org/wiki/Solna_Municipality
FIFA Men's World Cup,1958,West Germany vs Northern Ireland,1958-06-15,Sweden,Malmö Stadion,https://en.wikipedia.org/wiki/Malmö_Stadion,30000,Malmö,https://en.wikipedia.org/wiki/Malmö
FIFA Men's World Cup,1958,Northern Ireland vs Czechoslovakia,1958-06-17,Sweden,Malmö Stadion,https://en.wikipedia.org/wiki/Malmö_Stadion,30000,Malmö,https://en.wikipedia.org/wiki/Malmö
FIFA Men's World Cup,1958,Soviet Union vs England,1958-06-17,Sweden,Ullevi,https://en.wikipedia.org/wiki/Ullevi,54000,Gothenburg,https://en.wikipedia.org/wiki/Gothenburg
FIFA Men's World Cup,1958,Wales vs Hungary,1958-06-17,Sweden,Råsunda Stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,52000,Solna,https://en.wikipedia.org/wiki/Solna_Municipality
FIFA Men's World Cup,1958,Brazil vs Wales,1958-06-19,Sweden,Ullevi,https://en.wikipedia.org/wiki/Ullevi,54000,Gothenburg,https://en.wikipedia.org/wiki/Gothenburg
FIFA Men's World Cup,1958,France vs Northern Ireland,1958-06-19,Sweden,Idrottsparken,https://en.wikipedia.org/wiki/Nya_Parken,20000,Norrköping,https://en.wikipedia.org/wiki/Norrköping
FIFA Men's World Cup,1958,Sweden vs Soviet Union,1958-06-19,Sweden,Råsunda Stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,52000,Solna,https://en.wikipedia.org/wiki/Solna_Municipality
FIFA Men's World Cup,1958,West Germany vs Yugoslavia,1958-06-19,Sweden,Malmö Stadion,https://en.wikipedia.org/wiki/Malmö_Stadion,30000,Malmö,https://en.wikipedia.org/wiki/Malmö
FIFA Men's World Cup,1958,Brazil vs France,1958-06-24,Sweden,Råsunda Stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,52000,Solna,https://en.wikipedia.org/wiki/Solna_Municipality
FIFA Men's World Cup,1958,Sweden vs West Germany,1958-06-24,Sweden,Ullevi,https://en.wikipedia.org/wiki/Ullevi,54000,Gothenburg,https://en.wikipedia.org/wiki/Gothenburg
FIFA Men's World Cup,1958,France vs West Germany,1958-06-28,Sweden,Ullevi,https://en.wikipedia.org/wiki/Ullevi,54000,Gothenburg,https://en.wikipedia.org/wiki/Gothenburg
FIFA Men's World Cup,1958,Brazil vs Sweden,1958-06-29,Sweden,Råsunda Stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,52000,Solna,https://en.wikipedia.org/wiki/Solna_Municipality
FIFA Men's World Cup,1962,Argentina vs Bulgaria,1962-05-30,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Brazil vs Mexico,1962-05-30,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Chile vs Switzerland,1962-05-30,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Uruguay vs Colombia,1962-05-30,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,Czechoslovakia vs Spain,1962-05-31,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Hungary vs England,1962-05-31,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Soviet Union vs Yugoslavia,1962-05-31,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,West Germany vs Italy,1962-05-31,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Brazil vs Czechoslovakia,1962-06-02,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Chile vs Italy,1962-06-02,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,England vs Argentina,1962-06-02,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Yugoslavia vs Uruguay,1962-06-02,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,Hungary vs Bulgaria,1962-06-03,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Soviet Union vs Colombia,1962-06-03,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,Spain vs Mexico,1962-06-03,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,West Germany vs Switzerland,1962-06-03,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Brazil vs Spain,1962-06-06,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Hungary vs Argentina,1962-06-06,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Soviet Union vs Uruguay,1962-06-06,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,West Germany vs Chile,1962-06-06,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,England vs Bulgaria,1962-06-07,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Italy vs Switzerland,1962-06-07,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Mexico vs Czechoslovakia,1962-06-07,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Yugoslavia vs Colombia,1962-06-07,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,Brazil vs England,1962-06-10,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Chile vs Soviet Union,1962-06-10,Chile,Estadio Carlos Dittborn,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,18000,Arica,https://en.wikipedia.org/wiki/Arica
FIFA Men's World Cup,1962,Czechoslovakia vs Hungary,1962-06-10,Chile,Estadio El Teniente,https://en.wikipedia.org/wiki/Estadio_El_Teniente,18000,Rancagua,https://en.wikipedia.org/wiki/Rancagua
FIFA Men's World Cup,1962,Yugoslavia vs West Germany,1962-06-10,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Brazil vs Chile,1962-06-13,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Czechoslovakia vs Yugoslavia,1962-06-13,Chile,Estadio Sausalito,https://en.wikipedia.org/wiki/Estadio_Sausalito,18000,Viña del Mar,https://en.wikipedia.org/wiki/Viña_del_Mar
FIFA Men's World Cup,1962,Chile vs Yugoslavia,1962-06-16,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1962,Brazil vs Czechoslovakia,1962-06-17,Chile,Estadio Nacional,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,67000,Santiago,https://en.wikipedia.org/wiki/Santiago
FIFA Men's World Cup,1966,England vs Uruguay,1966-07-11,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Brazil vs Bulgaria,1966-07-12,England,Goodison Park,https://en.wikipedia.org/wiki/Goodison_Park,50000,Liverpool,https://en.wikipedia.org/wiki/Liverpool
FIFA Men's World Cup,1966,Soviet Union vs North Korea,1966-07-12,England,Ayresome Park,https://en.wikipedia.org/wiki/Ayresome_Park,40000,Middlesbrough,https://en.wikipedia.org/wiki/Middlesbrough
FIFA Men's World Cup,1966,West Germany vs Switzerland,1966-07-12,England,Hillsborough Stadium,https://en.wikipedia.org/wiki/Hillsborough_Stadium,43000,Sheffield,https://en.wikipedia.org/wiki/Sheffield
FIFA Men's World Cup,1966,Argentina vs Spain,1966-07-13,England,Villa Park,https://en.wikipedia.org/wiki/Villa_Park,52000,Birmingham,https://en.wikipedia.org/wiki/Birmingham
FIFA Men's World Cup,1966,France vs Mexico,1966-07-13,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Italy vs Chile,1966-07-13,England,Roker Park,https://en.wikipedia.org/wiki/Roker_Park,40000,Sunderland,https://en.wikipedia.org/wiki/Sunderland
FIFA Men's World Cup,1966,Portugal vs Hungary,1966-07-13,England,Old Trafford,https://en.wikipedia.org/wiki/Old_Trafford,58000,Manchester,https://en.wikipedia.org/wiki/Manchester
FIFA Men's World Cup,1966,Chile vs North Korea,1966-07-15,England,Ayresome Park,https://en.wikipedia.org/wiki/Ayresome_Park,40000,Middlesbrough,https://en.wikipedia.org/wiki/Middlesbrough
FIFA Men's World Cup,1966,Hungary vs Brazil,1966-07-15,England,Goodison Park,https://en.wikipedia.org/wiki/Goodison_Park,50000,Liverpool,https://en.wikipedia.org/wiki/Liverpool
FIFA Men's World Cup,1966,Spain vs Switzerland,1966-07-15,England,Hillsborough Stadium,https://en.wikipedia.org/wiki/Hillsborough_Stadium,43000,Sheffield,https://en.wikipedia.org/wiki/Sheffield
FIFA Men's World Cup,1966,Uruguay vs France,1966-07-15,England,White City Stadium,https://en.wikipedia.org/wiki/White_City_Stadium,77000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Argentina vs West Germany,1966-07-16,England,Villa Park,https://en.wikipedia.org/wiki/Villa_Park,52000,Birmingham,https://en.wikipedia.org/wiki/Birmingham
FIFA Men's World Cup,1966,England vs Mexico,1966-07-16,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Portugal vs Bulgaria,1966-07-16,England,Old Trafford,https://en.wikipedia.org/wiki/Old_Trafford,58000,Manchester,https://en.wikipedia.org/wiki/Manchester
FIFA Men's World Cup,1966,Soviet Union vs Italy,1966-07-16,England,Roker Park,https://en.wikipedia.org/wiki/Roker_Park,40000,Sunderland,https://en.wikipedia.org/wiki/Sunderland
FIFA Men's World Cup,1966,Argentina vs Switzerland,1966-07-19,England,Hillsborough Stadium,https://en.wikipedia.org/wiki/Hillsborough_Stadium,43000,Sheffield,https://en.wikipedia.org/wiki/Sheffield
FIFA Men's World Cup,1966,Mexico vs Uruguay,1966-07-19,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,North Korea vs Italy,1966-07-19,England,Ayresome Park,https://en.wikipedia.org/wiki/Ayresome_Park,40000,Middlesbrough,https://en.wikipedia.org/wiki/Middlesbrough
FIFA Men's World Cup,1966,Portugal vs Brazil,1966-07-19,England,Goodison Park,https://en.wikipedia.org/wiki/Goodison_Park,50000,Liverpool,https://en.wikipedia.org/wiki/Liverpool
FIFA Men's World Cup,1966,England vs France,1966-07-20,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Hungary vs Bulgaria,1966-07-20,England,Old Trafford,https://en.wikipedia.org/wiki/Old_Trafford,58000,Manchester,https://en.wikipedia.org/wiki/Manchester
FIFA Men's World Cup,1966,Soviet Union vs Chile,1966-07-20,England,Roker Park,https://en.wikipedia.org/wiki/Roker_Park,40000,Sunderland,https://en.wikipedia.org/wiki/Sunderland
FIFA Men's World Cup,1966,West Germany vs Spain,1966-07-20,England,Villa Park,https://en.wikipedia.org/wiki/Villa_Park,52000,Birmingham,https://en.wikipedia.org/wiki/Birmingham
FIFA Men's World Cup,1966,England vs Argentina,1966-07-23,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Portugal vs North Korea,1966-07-23,England,Goodison Park,https://en.wikipedia.org/wiki/Goodison_Park,50000,Liverpool,https://en.wikipedia.org/wiki/Liverpool
FIFA Men's World Cup,1966,Soviet Union vs Hungary,1966-07-23,England,Roker Park,https://en.wikipedia.org/wiki/Roker_Park,40000,Sunderland,https://en.wikipedia.org/wiki/Sunderland
FIFA Men's World Cup,1966,West Germany vs Uruguay,1966-07-23,England,Hillsborough Stadium,https://en.wikipedia.org/wiki/Hillsborough_Stadium,43000,Sheffield,https://en.wikipedia.org/wiki/Sheffield
FIFA Men's World Cup,1966,West Germany vs Soviet Union,1966-07-25,England,Goodison Park,https://en.wikipedia.org/wiki/Goodison_Park,50000,Liverpool,https://en.wikipedia.org/wiki/Liverpool
FIFA Men's World Cup,1966,England vs Portugal,1966-07-26,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,Portugal vs Soviet Union,1966-07-28,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1966,England vs West Germany,1966-07-30,England,Wembley Stadium,https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),99000,London,https://en.wikipedia.org/wiki/London
FIFA Men's World Cup,1970,Mexico vs Soviet Union,1970-05-31,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,England vs Romania,1970-06-02,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Peru vs Bulgaria,1970-06-02,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Uruguay vs Israel,1970-06-02,Mexico,Estadio Cuauhtémoc,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,36000,Puebla,https://en.wikipedia.org/wiki/Puebla_City
FIFA Men's World Cup,1970,Belgium vs El Salvador,1970-06-03,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Brazil vs Czechoslovakia,1970-06-03,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Italy vs Sweden,1970-06-03,Mexico,La Bombonera,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,27000,Toluca,https://en.wikipedia.org/wiki/Toluca
FIFA Men's World Cup,1970,West Germany vs Morocco,1970-06-03,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Peru vs Morocco,1970-06-06,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Romania vs Czechoslovakia,1970-06-06,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Soviet Union vs Belgium,1970-06-06,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Uruguay vs Italy,1970-06-06,Mexico,Estadio Cuauhtémoc,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,36000,Puebla,https://en.wikipedia.org/wiki/Puebla_City
FIFA Men's World Cup,1970,Brazil vs England,1970-06-07,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Mexico vs El Salvador,1970-06-07,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Sweden vs Israel,1970-06-07,Mexico,La Bombonera,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,27000,Toluca,https://en.wikipedia.org/wiki/Toluca
FIFA Men's World Cup,1970,West Germany vs Bulgaria,1970-06-07,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Brazil vs Romania,1970-06-10,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Soviet Union vs El Salvador,1970-06-10,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Sweden vs Uruguay,1970-06-10,Mexico,Estadio Cuauhtémoc,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,36000,Puebla,https://en.wikipedia.org/wiki/Puebla_City
FIFA Men's World Cup,1970,West Germany vs Peru,1970-06-10,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Bulgaria vs Morocco,1970-06-11,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,England vs Czechoslovakia,1970-06-11,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Italy vs Israel,1970-06-11,Mexico,La Bombonera,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,27000,Toluca,https://en.wikipedia.org/wiki/Toluca
FIFA Men's World Cup,1970,Mexico vs Belgium,1970-06-11,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Brazil vs Peru,1970-06-14,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Italy vs Mexico,1970-06-14,Mexico,La Bombonera,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,27000,Toluca,https://en.wikipedia.org/wiki/Toluca
FIFA Men's World Cup,1970,Soviet Union vs Uruguay,1970-06-14,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,West Germany vs England,1970-06-14,Mexico,Estadio Nou Camp,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,24000,León,"https://en.wikipedia.org/wiki/León,_Guanajuato"
FIFA Men's World Cup,1970,Brazil vs Uruguay,1970-06-17,Mexico,Estadio Jalisco,https://en.wikipedia.org/wiki/Estadio_Jalisco,71000,Guadalajara,https://en.wikipedia.org/wiki/Guadalajara
FIFA Men's World Cup,1970,Italy vs West Germany,1970-06-17,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,West Germany vs Uruguay,1970-06-20,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1970,Brazil vs Italy,1970-06-21,Mexico,Estadio Azteca,https://en.wikipedia.org/wiki/Estadio_Azteca,107000,Mexico City,https://en.wikipedia.org/wiki/Mexico_City
FIFA Men's World Cup,1974,Brazil vs Yugoslavia,1974-06-13,Germany,Waldstadion,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),62000,Frankfurt,https://en.wikipedia.org/wiki/Frankfurt
FIFA Men's World Cup,1974,East Germany vs Australia,1974-06-14,Germany,Volksparkstadion,https://en.wikipedia.org/wiki/Volksparkstadion,61000,Hamburg,https://en.wikipedia.org/wiki/Hamburg
FIFA Men's World Cup,1974,West Germany vs Chile,1974-06-14,Germany,Olympiastadion,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),86000,Berlin,https://en.wikipedia.org/wiki/Berlin
FIFA Men's World Cup,1974,Zaire vs Scotland,1974-06-14,Germany,Westfalenstadion,https://en.wikipedia.org/wiki/Westfalenstadion,54000,Dortmund,https://en.wikipedia.org/wiki/Dortmund
FIFA Men's World Cup,1974,Italy vs Haiti,1974-06-15,Germany,Olympiastadion,https://en.wikipedia.org/wiki/Olympiastadion_(Munich),78000,Munich,https://en.wikipedia.org/wiki/Munich
