player_wikipedia_link,player_name,team_name,family_name,given_name,checked
https://en.wikipedia.org/wiki/Ken_Jones_(footballer_born_1936),Ken Jones,Wales,Jones,Ken,0
https://en.wikipedia.org/wiki/Ken_Leek,Ken Leek,Wales,Leek,Ken,0
https://en.wikipedia.org/wiki/Kendall_Waston,Kendall Waston,Costa Rica,Waston,Kendall,0
https://en.wikipedia.org/wiki/Kengo_Nakamura,Kengo Nakamura,Japan,Nakamura,Kengo,0
https://en.wikipedia.org/wiki/Kenner_Guti%C3%A9rrez,Kenner Gutiérrez,Costa Rica,Gutiérrez,Kenner,0
https://en.wikipedia.org/wiki/Kennet_Andersson,Kennet Andersson,Sweden,Andersson,Kennet,0
https://en.wikipedia.org/wiki/Kenneth_Omeruo,Kenneth Omeruo,Nigeria,Omeruo,Kenneth,0
https://en.wikipedia.org/wiki/Kenny_Burns,Kenny Burns,Scotland,Burns,Kenny,0
https://en.wikipedia.org/wiki/Kenny_Cresswell,Kenny Cresswell,New Zealand,Cresswell,Kenny,0
https://en.wikipedia.org/wiki/Kenny_Cunningham,Kenny Cunningham,Republic of Ireland,Cunningham,Kenny,0
https://en.wikipedia.org/wiki/Kenny_Dalglish,Kenny Dalglish,Scotland,Dalglish,Kenny,0
https://en.wikipedia.org/wiki/Kenny_Sansom,Kenny Sansom,England,Sansom,Kenny,0
https://en.wikipedia.org/wiki/Kent_Karlsson,Kent Karlsson,Sweden,Karlsson,Kent,0
https://en.wikipedia.org/wiki/Kent_Nielsen,Kent Nielsen,Denmark,Nielsen,Kent,0
https://en.wikipedia.org/wiki/Kenwyne_Jones,Kenwyne Jones,Trinidad and Tobago,Jones,Kenwyne,0
https://en.wikipedia.org/wiki/Kepa_Arrizabalaga,Kepa Arrizabalaga,Spain,Arrizabalaga,Kepa,0
https://en.wikipedia.org/wiki/Kerry_Dixon,Kerry Dixon,England,Dixon,Kerry,0
https://en.wikipedia.org/wiki/Kevin_De_Bruyne,Kevin De Bruyne,Belgium,De Bruyne,Kevin,1
https://en.wikipedia.org/wiki/Kevin_Gallacher,Kevin Gallacher,Scotland,Gallacher,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Gro%C3%9Fkreutz,Kevin Großkreutz,Germany,Großkreutz,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Keegan,Kevin Keegan,England,Keegan,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Kilbane,Kevin Kilbane,Republic of Ireland,Kilbane,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Mirallas,Kevin Mirallas,Belgium,Mirallas,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Moran_(footballer),Kevin Moran,Republic of Ireland,Moran,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Sheedy_(Irish_footballer),Kevin Sheedy,Republic of Ireland,Sheedy,Kevin,0
https://en.wikipedia.org/wiki/Kevin_Trapp,Kevin Trapp,Germany,Trapp,Kevin,0
https://en.wikipedia.org/wiki/Kevin-Prince_Boateng,Kevin-Prince Boateng,Ghana,Boateng,Kevin-Prince,0
https://en.wikipedia.org/wiki/Kew_Jaliens,Kew Jaliens,Netherlands,Jaliens,Kew,0
https://en.wikipedia.org/wiki/Keylor_Navas,Keylor Navas,Costa Rica,Navas,Keylor,0
https://en.wikipedia.org/wiki/Khadim_N%27Diaye,Khadim N'Diaye,Senegal,N'Diaye,Khadim,0
https://en.wikipedia.org/wiki/Khaled_Aziz,Khaled Aziz,Saudi Arabia,Aziz,Khaled,1
https://en.wikipedia.org/wiki/Khaled_Badra,Khaled Badra,Tunisia,Badra,Khaled,0
https://en.wikipedia.org/wiki/Khaled_Gasmi,Khaled Gasmi,Tunisia,Gasmi,Khaled,0
https://en.wikipedia.org/wiki/Khaled_Al-Muwallid,Khalid Al-Muwallid,Saudi Arabia,Al-Muwallid,Khalid,1
https://en.wikipedia.org/wiki/Khalid_Boulahrouz,Khalid Boulahrouz,Netherlands,Boulahrouz,Khalid,0
https://en.wikipedia.org/wiki/Khalid_Bouta%C3%AFb,Khalid Boutaïb,Morocco,Boutaïb,Khalid,0
https://en.wikipedia.org/wiki/Khalid_Isma%C3%AFl,Khalid Ismaïl,United Arab Emirates,Ismaïl,Khalid,0
https://en.wikipedia.org/wiki/Khalil_Allawi,Khalil Allawi,Iraq,Allawi,Khalil,0
https://en.wikipedia.org/wiki/Khalil_Azmi,Khalil Azmi,Morocco,Azmi,Khalil,0
https://en.wikipedia.org/wiki/Khalil_Ghanim,Khalil Ghanim,United Arab Emirates,Ghanim,Khalil,0
https://en.wikipedia.org/wiki/Khalilou_Fadiga,Khalilou Fadiga,Senegal,Fadiga,Khalilou,0
https://en.wikipedia.org/wiki/Khamis_Al-Dosari,Khamis Al-Dosari,Saudi Arabia,Al-Dosari,Khamis,1
https://en.wikipedia.org/wiki/Khemais_Labidi,Khemais Labidi,Tunisia,Labidi,Khemais,0
https://en.wikipedia.org/wiki/Khodadad_Azizi,Khodadad Azizi,Iran,Azizi,Khodadad,0
https://en.wikipedia.org/wiki/Khoren_Hovhannisyan,Khoren Hovhannisyan,Soviet Union,Hovhannisyan,Khoren,0
https://en.wikipedia.org/wiki/Khosro_Heydari,Khosro Heydari,Iran,Heydari,Khosro,0
https://en.wikipedia.org/wiki/Ki_Sung-yueng,Ki Sung-yueng,South Korea,Ki,Sung-yueng,1
https://en.wikipedia.org/wiki/Kibonge_Mafu,Kibonge Mafu,Zaire,Mafu,Kibonge,0
https://en.wikipedia.org/wiki/Kick_Smit,Kick Smit,Netherlands,Smit,Kick,0
https://en.wikipedia.org/wiki/Kidumu_Mantantu,Kidumu Mantantu,Zaire,Mantantu,Kidumu,0
https://en.wikipedia.org/wiki/Kieran_Trippier,Kieran Trippier,England,Trippier,Kieran,0
https://en.wikipedia.org/wiki/Kieron_Dyer,Kieron Dyer,England,Dyer,Kieron,0
"https://en.wikipedia.org/wiki/Kiko_(footballer,_born_1972)",Kiko,Spain,Kiko,not applicable,0
https://en.wikipedia.org/wiki/Kilasu_Massamba,Kilasu Massamba,Zaire,Massamba,Kilasu,0
https://en.wikipedia.org/wiki/Kily_Gonz%C3%A1lez,Kily González,Argentina,González,Kily,0
https://en.wikipedia.org/wiki/Kim_Bo-kyung,Kim Bo-kyung,South Korea,Kim,Bo-kyung,1
https://en.wikipedia.org/wiki/Kim_Bong-hwan,Kim Bong-hwan,North Korea,Kim,Bong-hwan,1
https://en.wikipedia.org/wiki/Kim_Byung-ji,Kim Byung-ji,South Korea,Kim,Byung-ji,1
https://en.wikipedia.org/wiki/Kim_Chang-soo,Kim Chang-soo,South Korea,Kim,Chang-soo,1
https://en.wikipedia.org/wiki/Kim_Do-heon,Kim Do-heon,South Korea,Kim,Do-heon,1
https://en.wikipedia.org/wiki/Kim_Do-hoon,Kim Do-hoon,South Korea,Kim,Do-hoon,1
https://en.wikipedia.org/wiki/Kim_Do-keun,Kim Do-keun,South Korea,Kim,Do-keun,1
https://en.wikipedia.org/wiki/Kim_Dong-jin,Kim Dong-jin,South Korea,Kim,Dong-jin,1
https://en.wikipedia.org/wiki/Kim_Hyung-il,Kim Hyung-il,South Korea,Kim,Hyung-il,1
https://en.wikipedia.org/wiki/Kim_Jae-sung,Kim Jae-sung,South Korea,Kim,Jae-sung,1
https://en.wikipedia.org/wiki/Kim_Ji-sung,Kim Ji-sung,South Korea,Kim,Ji-sung,1
https://en.wikipedia.org/wiki/Kim_Jin-hyeon,Kim Jin-hyeon,South Korea,Kim,Jin-hyeon,1
https://en.wikipedia.org/wiki/Kim_Jin-kyu,Kim Jin-kyu,South Korea,Kim,Jin-kyu,1
https://en.wikipedia.org/wiki/Kim_Jong-boo,Kim Jong-boo,South Korea,Kim,Jong-boo,1
https://en.wikipedia.org/wiki/Kim_Joo-sung,Kim Joo-sung,South Korea,Kim,Joo-sung,1
https://en.wikipedia.org/wiki/Kim_Jung-woo,Kim Jung-woo,South Korea,Kim,Jung-woo,1
https://en.wikipedia.org/wiki/Kim_K%C3%A4llstr%C3%B6m,Kim Källström,Sweden,Källström,Kim,0
https://en.wikipedia.org/wiki/Kim_Kum-il,Kim Kum-il,North Korea,Kim,Kum-il,1
"https://en.wikipedia.org/wiki/Kim_Kyong-il_(footballer,_born_1988)",Kim Kyong-il,North Korea,Kim,Kyong-il,1
https://en.wikipedia.org/wiki/Kim_Min-woo_(footballer),Kim Min-woo,South Korea,Kim,Min-woo,1
https://en.wikipedia.org/wiki/Kim_Myong-gil,Kim Myong-gil,North Korea,Kim,Myong-gil,1
https://en.wikipedia.org/wiki/Kim_Myong-won,Kim Myong-won,North Korea,Kim,Myong-won,1
https://en.wikipedia.org/wiki/Kim_Nam-il,Kim Nam-il,South Korea,Kim,Nam-il,1
https://en.wikipedia.org/wiki/Kim_Pan-keun,Kim Pan-keun,South Korea,Kim,Pan-keun,1
https://en.wikipedia.org/wiki/Kim_Poong-joo,Kim Poong-joo,South Korea,Kim,Poong-joo,1
https://en.wikipedia.org/wiki/Kim_Pyung-seok,Kim Pyung-seok,South Korea,Kim,Pyung-seok,1
https://en.wikipedia.org/wiki/Kim_Sam-soo,Kim Sam-soo,South Korea,Kim,Sam-soo,1
https://en.wikipedia.org/wiki/Kim_Sang-sik,Kim Sang-sik,South Korea,Kim,Sang-sik,1
https://en.wikipedia.org/wiki/Kim_Seung-gyu,Kim Seung-gyu,South Korea,Kim,Seung-gyu,1
https://en.wikipedia.org/wiki/Kim_Seung-il_(footballer),Kim Seung-Il,North Korea,Kim,Seung-Il,1
https://en.wikipedia.org/wiki/Kim_Shin-wook,Kim Shin-wook,South Korea,Kim,Shin-wook,1
https://en.wikipedia.org/wiki/Kim_Tae-young_(footballer_born_1970),Kim Tae-young,South Korea,Kim,Tae-young,1
https://en.wikipedia.org/wiki/Kim_Yong-dae,Kim Yong-dae,South Korea,Kim,Yong-dae,1
https://en.wikipedia.org/wiki/Kim_Yong-jun_(footballer),Kim Yong-jun,North Korea,Kim,Yong-jun,1
https://en.wikipedia.org/wiki/Kim_Yong-se,Kim Yong-se,South Korea,Kim,Yong-se,1
https://en.wikipedia.org/wiki/Kim_Young-chul_(footballer),Kim Young-chul,South Korea,Kim,Young-chul,1
https://en.wikipedia.org/wiki/Kim_Young-gwon,Kim Young-gwon,South Korea,Kim,Young-gwon,1
https://en.wikipedia.org/wiki/Kim_Young-kwang,Kim Young-kwang,South Korea,Kim,Young-kwang,1
https://en.wikipedia.org/wiki/Kim_Yung-kil,Kim Yung-kil,North Korea,Kim,Yung-kil,1
https://en.wikipedia.org/wiki/Kiril_Doj%C4%8Dinovski,Kiril Dojčinovski,Yugoslavia,Dojčinovski,Kiril,0
https://en.wikipedia.org/wiki/Kiril_Ivkov,Kiril Ivkov,Bulgaria,Ivkov,Kiril,0
https://en.wikipedia.org/wiki/Kiril_Milanov,Kiril Milanov,Bulgaria,Milanov,Kiril,0
https://en.wikipedia.org/wiki/Kiril_Rakarov,Kiril Rakarov,Bulgaria,Rakarov,Kiril,0
https://en.wikipedia.org/wiki/Kisho_Yano,Kisho Yano,Japan,Yano,Kisho,0
https://en.wikipedia.org/wiki/Kjell_Ros%C3%A9n,Kjell Rosén,Sweden,Rosén,Kjell,0
https://en.wikipedia.org/wiki/Kjetil_Rekdal,Kjetil Rekdal,Norway,Rekdal,Kjetil,0
https://en.wikipedia.org/wiki/Klaas_Ooms,Klaas Ooms,Netherlands,Ooms,Klaas,0
https://en.wikipedia.org/wiki/Klaas-Jan_Huntelaar,Klaas-Jan Huntelaar,Netherlands,Huntelaar,Klaas-Jan,0
https://en.wikipedia.org/wiki/Klas_Ingesson,Klas Ingesson,Sweden,Ingesson,Klas,0
https://en.wikipedia.org/wiki/Klaus_Allofs,Klaus Allofs,West Germany,Allofs,Klaus,0
https://en.wikipedia.org/wiki/Klaus_Augenthaler,Klaus Augenthaler,West Germany,Augenthaler,Klaus,0
https://en.wikipedia.org/wiki/Klaus_Berggreen,Klaus Berggreen,Denmark,Berggreen,Klaus,0
https://en.wikipedia.org/wiki/Klaus_Fichtel,Klaus Fichtel,West Germany,Fichtel,Klaus,0
https://en.wikipedia.org/wiki/Klaus_Fischer,Klaus Fischer,West Germany,Fischer,Klaus,0
https://en.wikipedia.org/wiki/Klaus_Lindenberger,Klaus Lindenberger,Austria,Lindenberger,Klaus,0
https://en.wikipedia.org/wiki/Klaus-Dieter_Sieloff,Klaus-Dieter Sieloff,West Germany,Sieloff,Klaus-Dieter,0
https://en.wikipedia.org/wiki/Jos%C3%A9_Kl%C3%A9berson,Kléberson,Brazil,Kléberson,not applicable,0
https://en.wikipedia.org/wiki/Knut_Brynildsen,Knut Brynildsen,Norway,Brynildsen,Knut,0
https://en.wikipedia.org/wiki/Knut_Hansson,Knut Hansson,Sweden,Hansson,Knut,0
https://en.wikipedia.org/wiki/Knut_Kroon,Knut Kroon,Sweden,Kroon,Knut,0
https://en.wikipedia.org/wiki/Knut_Nordahl,Knut Nordahl,Sweden,Nordahl,Knut,0
https://en.wikipedia.org/wiki/Ko_Jeong-woon,Ko Jeong-woon,South Korea,Ko,Jeong-woon,1
https://en.wikipedia.org/wiki/Ko_Jong-soo,Ko Jong-soo,South Korea,Ko,Jong-soo,1
https://en.wikipedia.org/wiki/K%C3%B6bi_Kuhn,Köbi Kuhn,Switzerland,Kuhn,Köbi,0
https://en.wikipedia.org/wiki/Kodjovi_Obilal%C3%A9,Kodjovi Obilalé,Togo,Obilalé,Kodjovi,0
https://en.wikipedia.org/wiki/Koen_Casteels,Koen Casteels,Belgium,Casteels,Koen,0
https://en.wikipedia.org/wiki/K%C5%8Dji_Nakata,Kōji Nakata,Japan,Nakata,Kōji,0
"https://en.wikipedia.org/wiki/Koke_(footballer,_born_1992)",Koke,Spain,Koke,not applicable,0
https://en.wikipedia.org/wiki/Kolo_Tour%C3%A9,Kolo Touré,Ivory Coast,Touré,Kolo,0
https://en.wikipedia.org/wiki/Konrad_Weise,Konrad Weise,East Germany,Weise,Konrad,0
https://en.wikipedia.org/wiki/Konstantin_Krizhevsky,Konstantin Krizhevsky,Soviet Union,Krizhevsky,Konstantin,0
https://en.wikipedia.org/wiki/Koo_Ja-cheol,Koo Ja-cheol,South Korea,Koo,Ja-cheol,1
https://en.wikipedia.org/wiki/Kornel_Sal%C3%A1ta,Kornel Saláta,Slovakia,Saláta,Kornel,0
https://en.wikipedia.org/wiki/Kossi_Agassa,Kossi Agassa,Togo,Agassa,Kossi,0
https://en.wikipedia.org/wiki/Kosta_Toma%C5%A1evi%C4%87,Kosta Tomašević,Yugoslavia,Tomašević,Kosta,0
https://en.wikipedia.org/wiki/Kostadin_Kostadinov,Kostadin Kostadinov,Bulgaria,Kostadinov,Kostadin,0
https://en.wikipedia.org/wiki/Kostas_Chalkias,Kostas Chalkias,Greece,Chalkias,Kostas,0
https://en.wikipedia.org/wiki/Kostas_Katsouranis,Kostas Katsouranis,Greece,Katsouranis,Kostas,0
https://en.wikipedia.org/wiki/Kostas_Manolas,Kostas Manolas,Greece,Manolas,Kostas,0
https://en.wikipedia.org/wiki/Kostas_Mitroglou,Kostas Mitroglou,Greece,Mitroglou,Kostas,0
https://en.wikipedia.org/wiki/Kosuke_Nakamura,Kosuke Nakamura,Japan,Nakamura,Kosuke,0
https://en.wikipedia.org/wiki/Krasimir_Balakov,Krasimir Balakov,Bulgaria,Balakov,Krasimir,0
https://en.wikipedia.org/wiki/Krasimir_Borisov,Krasimir Borisov,Bulgaria,Borisov,Krasimir,0
https://en.wikipedia.org/wiki/Krister_Kristensson,Krister Kristensson,Sweden,Kristensson,Krister,0
https://en.wikipedia.org/wiki/Kristian_Henriksen,Kristian Henriksen,Norway,Henriksen,Kristian,0
https://en.wikipedia.org/wiki/Kristoffer_Nordfeldt,Kristoffer Nordfeldt,Sweden,Nordfeldt,Kristoffer,0
https://en.wikipedia.org/wiki/Krunoslav_Jur%C4%8Di%C4%87,Krunoslav Jurčić,Croatia,Jurčić,Krunoslav,0
https://en.wikipedia.org/wiki/Krzysztof_Pawlak,Krzysztof Pawlak,Poland,Pawlak,Krzysztof,0
https://en.wikipedia.org/wiki/Kuami_Agboh,Kuami Agboh,Togo,Agboh,Kuami,0
https://en.wikipedia.org/wiki/Kunle_Odunlami,Kunle Odunlami,Nigeria,Odunlami,Kunle,0
https://en.wikipedia.org/wiki/Kurt_Armbruster,Kurt Armbruster,Switzerland,Armbruster,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Axelsson,Kurt Axelsson,Sweden,Axelsson,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Bernard,Kurt Bernard,Costa Rica,Bernard,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Hamrin,Kurt Hamrin,Sweden,Hamrin,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Jara,Kurt Jara,Austria,Jara,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Rey,Kurt Rey,Switzerland,Rey,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Russ,Kurt Russ,Austria,Russ,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Schmied,Kurt Schmied,Austria,Schmied,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Stettler,Kurt Stettler,Switzerland,Stettler,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Svanstr%C3%B6m,Kurt Svanström,Sweden,Svanström,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Svensson_(footballer),Kurt Svensson,Sweden,Svensson,Kurt,0
https://en.wikipedia.org/wiki/Kurt_Welzl,Kurt Welzl,Austria,Welzl,Kurt,0
https://en.wikipedia.org/wiki/Kwadwo_Asamoah,Kwadwo Asamoah,Ghana,Asamoah,Kwadwo,0
https://en.wikipedia.org/wiki/Kwak_Tae-hwi,Kwak Tae-hwi,South Korea,Kwak,Tae-hwi,1
https://en.wikipedia.org/wiki/Kyle_Beckerman,Kyle Beckerman,United States,Beckerman,Kyle,0
https://en.wikipedia.org/wiki/Kyle_Walker,Kyle Walker,England,Walker,Kyle,0
https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,Kylian Mbappé,France,Mbappé,Kylian,0
https://en.wikipedia.org/wiki/Kyriakos_Karataidis,Kyriakos Karataidis,Greece,Karataidis,Kyriakos,0
https://en.wikipedia.org/wiki/Labib_Mahmoud,Labib Mahmoud,Egypt,Mahmoud,Labib,0
https://en.wikipedia.org/wiki/Labid_Khalifa,Labid Khalifa,Morocco,Khalifa,Labid,0
https://en.wikipedia.org/wiki/Ladislao_Mazurkiewicz,Ladislao Mazurkiewicz,Uruguay,Mazurkiewicz,Ladislao,0
https://en.wikipedia.org/wiki/Ladislav_Hlav%C3%A1%C4%8Dek,Ladislav Hlaváček,Czechoslovakia,Hlaváček,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_Jurkemik,Ladislav Jurkemik,Czechoslovakia,Jurkemik,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_Ka%C4%8D%C3%A1ni,Ladislav Kačáni,Czechoslovakia,Kačáni,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_Kuna,Ladislav Kuna,Czechoslovakia,Kuna,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_Nov%C3%A1k,Ladislav Novák,Czechoslovakia,Novák,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_Petr%C3%A1%C5%A1,Ladislav Petráš,Czechoslovakia,Petráš,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_%C5%A0im%C5%AFnek,Ladislav Šimůnek,Czechoslovakia,Šimůnek,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_V%C3%ADzek,Ladislav Vízek,Czechoslovakia,Vízek,Ladislav,0
https://en.wikipedia.org/wiki/Ladislav_%C5%BDen%C3%AD%C5%A1ek,Ladislav Ženíšek,Czechoslovakia,Ženíšek,Ladislav,0
https://en.wikipedia.org/wiki/Ram%C3%B3n_de_la_Fuente_Leal,Lafuente,Spain,Lafuente,not applicable,0
https://en.wikipedia.org/wiki/Lahcen_Abrami,Lahcen Abrami,Morocco,Abrami,Lahcen,0
https://en.wikipedia.org/wiki/Lahcen_Ouadani,Lahcen Ouadani,Morocco,Ouadani,Lahcen,0
https://en.wikipedia.org/wiki/Lajos_Csord%C3%A1s,Lajos Csordás,Hungary,Csordás,Lajos,0
https://en.wikipedia.org/wiki/Lajos_D%C3%A9t%C3%A1ri,Lajos Détári,Hungary,Détári,Lajos,0
https://en.wikipedia.org/wiki/Lajos_Kor%C3%A1nyi,Lajos Korányi,Hungary,Korányi,Lajos,0
https://en.wikipedia.org/wiki/Lajos_Pusk%C3%A1s,Lajos Puskás,Hungary,Puskás,Lajos,0
https://en.wikipedia.org/wiki/Lajos_S%C4%83tm%C4%83reanu,Lajos Sătmăreanu,Romania,Sătmăreanu,Lajos,0
https://en.wikipedia.org/wiki/Lajos_Tichy,Lajos Tichy,Hungary,Tichy,Lajos,0
https://en.wikipedia.org/wiki/Lakhdar_Belloumi,Lakhdar Belloumi,Algeria,Belloumi,Lakhdar,0
https://en.wikipedia.org/wiki/Lam%C3%A1_(Angolan_footballer),Lamá,Angola,Lamá,not applicable,0
https://en.wikipedia.org/wiki/Lamine_Ben_Aziza,Lamine Ben Aziza,Tunisia,Ben Aziza,Lamine,1
https://en.wikipedia.org/wiki/Lamine_Diatta,Lamine Diatta,Senegal,Diatta,Lamine,0
https://en.wikipedia.org/wiki/Lamine_Gassama,Lamine Gassama,Senegal,Gassama,Lamine,0
https://en.wikipedia.org/wiki/Lance_Davids,Lance Davids,South Africa,Davids,Lance,0
https://en.wikipedia.org/wiki/Landon_Donovan,Landon Donovan,United States,Donovan,Landon,0
https://en.wikipedia.org/wiki/Landry_N%27Gu%C3%A9mo,Landry N'Guémo,Cameroon,N'Guémo,Landry,0
https://en.wikipedia.org/wiki/Larbi_El_Hadi,Larbi El Hadi,Algeria,El Hadi,Larbi,1
https://en.wikipedia.org/wiki/Lars_Bohinen,Lars Bohinen,Norway,Bohinen,Lars,0
"https://en.wikipedia.org/wiki/Lars_Eriksson_(footballer,_born_1965)",Lars Eriksson,Sweden,Eriksson,Lars,0
https://en.wikipedia.org/wiki/Lars_H%C3%B8gh,Lars Høgh,Denmark,Høgh,Lars,0
https://en.wikipedia.org/wiki/Lars_Jacobsen,Lars Jacobsen,Denmark,Jacobsen,Lars,0
https://en.wikipedia.org/wiki/Lars_Ricken,Lars Ricken,Germany,Ricken,Lars,0
https://en.wikipedia.org/wiki/Lasse_Sch%C3%B6ne,Lasse Schöne,Denmark,Schöne,Lasse,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_B%C3%A1lint,László Bálint,Hungary,Bálint,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_B%C3%B6d%C3%B6r,László Bödör,Hungary,Bödör,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Budai,László Budai,Hungary,Budai,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Cseh_(footballer),László Cseh,Hungary,Cseh,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Dajka,László Dajka,Hungary,Dajka,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Disztl,László Disztl,Hungary,Disztl,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Fazekas,László Fazekas,Hungary,Fazekas,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Kiss_(footballer),László Kiss,Hungary,Kiss,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Kov%C3%A1cs_(footballer),László Kovács,Hungary,Kovács,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Lachos,László Lachos,Hungary,Lachos,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Nagy_(footballer),László Nagy,Hungary,Nagy,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Pusztai,László Pusztai,Hungary,Pusztai,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Raffinsky,László Raffinsky,Romania,Raffinsky,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_S%C3%A1rosi_(footballer),László Sárosi,Hungary,Sárosi,László,0
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Sternberg,László Sternberg,Hungary,Sternberg,László,0
https://en.wikipedia.org/wiki/Lauren_(footballer),Lauren,Cameroon,Lauren,not applicable,0
https://en.wikipedia.org/wiki/Laurent_Blanc,Laurent Blanc,France,Blanc,Laurent,0
https://en.wikipedia.org/wiki/Laurent_Ciman,Laurent Ciman,Belgium,Ciman,Laurent,0
https://en.wikipedia.org/wiki/Laurent_Di_Lorto,Laurent Di Lorto,France,Di Lorto,Laurent,1
https://en.wikipedia.org/wiki/Laurent_Grimmonprez,Laurent Grimmonprez,Belgium,Grimmonprez,Laurent,0
https://en.wikipedia.org/wiki/Laurent_Koscielny,Laurent Koscielny,France,Koscielny,Laurent,0
https://en.wikipedia.org/wiki/Laurent_Robuschi,Laurent Robuschi,France,Robuschi,Laurent,0
https://en.wikipedia.org/wiki/Laurie_Hughes,Laurie Hughes,England,Hughes,Laurie,0
https://en.wikipedia.org/wiki/Laurie_Scott_(footballer),Laurie Scott,England,Scott,Laurie,0
https://en.wikipedia.org/wiki/Lauro_Amad%C3%B2,Lauro Amadò,Switzerland,Amadò,Lauro,0
https://en.wikipedia.org/wiki/Lav_Mantula,Lav Mantula,Yugoslavia,Mantula,Lav,0
https://en.wikipedia.org/wiki/Laz%C4%83r_Sfera,Lazăr Sfera,Romania,Sfera,Lazăr,0
https://en.wikipedia.org/wiki/L%C3%A1z%C3%A1r_Szentes,Lázár Szentes,Hungary,Szentes,Lázár,0
https://en.wikipedia.org/wiki/Lazare_Gianessi,Lazare Gianessi,France,Gianessi,Lazare,0
https://en.wikipedia.org/wiki/Lazaros_Christodoulopoulos,Lazaros Christodoulopoulos,Greece,Christodoulopoulos,Lazaros,0
https://en.wikipedia.org/wiki/Leander_Dendoncker,Leander Dendoncker,Belgium,Dendoncker,Leander,0
https://en.wikipedia.org/wiki/Jos%C3%A9_Leandro_Ferreira,Leandro,Brazil,Leandro,not applicable,0
https://en.wikipedia.org/wiki/Leandro_Cufr%C3%A9,Leandro Cufré,Argentina,Cufré,Leandro,0
https://en.wikipedia.org/wiki/Leandro_Remondini,Leandro Remondini,Italy,Remondini,Leandro,0
https://en.wikipedia.org/wiki/%C3%89merson_Le%C3%A3o,Leão,Brazil,Leão,not applicable,0
https://en.wikipedia.org/wiki/Ant%C3%B3nio_Lebo_Lebo,Lebo Lebo,Angola,Lebo,Lebo,0
https://en.wikipedia.org/wiki/Lebogang_Morula,Lebogang Morula,South Africa,Morula,Lebogang,0
https://en.wikipedia.org/wiki/Ledley_King,Ledley King,England,King,Ledley,0
https://en.wikipedia.org/wiki/Lee_Addy,Lee Addy,Ghana,Addy,Lee,0
https://en.wikipedia.org/wiki/Lee_Bum-young,Lee Bum-young,South Korea,Lee,Bum-young,1
https://en.wikipedia.org/wiki/Lee_Carsley,Lee Carsley,Republic of Ireland,Carsley,Lee,0
https://en.wikipedia.org/wiki/Lee_Chang-myung,Lee Chang-myung,North Korea,Lee,Chang-myung,1
https://en.wikipedia.org/wiki/Lee_Chun-soo,Lee Chun-soo,South Korea,Lee,Chun-soo,1
https://en.wikipedia.org/wiki/Lee_Chung-yong,Lee Chung-yong,South Korea,Lee,Chung-yong,1
https://en.wikipedia.org/wiki/Lee_Dong-gook,Lee Dong-gook,South Korea,Lee,Dong-gook,1
https://en.wikipedia.org/wiki/Lee_Eul-yong,Lee Eul-yong,South Korea,Lee,Eul-yong,1
