team_name,player_name,given_name,family_name,player_wikipedia_link
Peru,Juan Carlos Oblitas,Carlos Juan,Oblitas,https://en.wikipedia.org/wiki/Juan_Carlos_Oblitas
Argentina,Juan Carlos Oleniak,Juan Carlos,Oleniak,https://en.wikipedia.org/wiki/Juan_Carlos_Oleniak
Ecuador,Juan Carlos Paredes,Juan Carlos,Paredes,https://en.wikipedia.org/wiki/Juan_Carlos_Paredes
Argentina,Juan Carlos Sarnari,Juan Carlos,Sarnari,https://en.wikipedia.org/wiki/Juan_Carlos_Sarnari
Spain,Juan Carlos Valerón,Juan Carlos,Valerón,https://en.wikipedia.org/wiki/Juan_Carlos_Valer%C3%B3n
Mexico,Juan Carreño,Juan,Carreño,https://en.wikipedia.org/wiki/Juan_Carre%C3%B1o
Uruguay,Juan Castillo,Juan,Castillo,https://en.wikipedia.org/wiki/Juan_Guillermo_Castillo
Costa Rica,Juan Cayasso,Juan,Cayasso,https://en.wikipedia.org/wiki/Juan_Cayasso
Honduras,Juan Cruz,Juan,Cruz,https://en.wikipedia.org/wiki/Juan_Cruz_Murillo
Colombia,Juan Cuadrado,Juan,Cuadrado,https://en.wikipedia.org/wiki/Juan_Cuadrado
Mexico,Juan de Dios Ramírez Perales,Juan,de Dios Ramírez Perales,https://en.wikipedia.org/wiki/Juan_de_Dios_Ram%C3%ADrez_Perales
Argentina,Juan Evaristo,Juan,Evaristo,https://en.wikipedia.org/wiki/Juan_Evaristo
Colombia,Juan Fernando Quintero,Juan Fernando,Quintero,https://en.wikipedia.org/wiki/Juan_Fernando_Quintero
Argentina,Juan Foyth,Juan,Foyth,https://en.wikipedia.org/wiki/Juan_Foyth
Mexico,Juan Gómez,Juan,Gómez,https://en.wikipedia.org/wiki/Juan_G%C3%B3mez_(Mexican_footballer)
Bolivia,Juan Guerra,Juan,Guerra,"https://en.wikipedia.org/wiki/Juan_Guerra_(footballer,_born_1927)"
Uruguay,Juan Hohberg,Juan,Hohberg,https://en.wikipedia.org/wiki/Juan_Hohberg
Mexico,Juan Ignacio Basaguren,Juan Ignacio,Basaguren,https://en.wikipedia.org/wiki/Juan_Ignacio_Basaguren
Spain,Juan José Nogués,Juan José,Nogués,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Nogu%C3%A9s
Costa Rica,Juan José Rodríguez,Juan José,Rodríguez,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Rodr%C3%ADguez
Argentina,Juan Lombardo,Juan,Lombardo,https://en.wikipedia.org/wiki/Juan_Francisco_Lombardo
Chile,Juan Machuca,Juan,Machuca,https://en.wikipedia.org/wiki/Juan_Machuca
Mexico,Juan Manuel Alejandrez,Juan Manuel,Alejandrez,https://en.wikipedia.org/wiki/Juan_Manuel_Alejandrez
Spain,Juan Manuel Asensi,Juan Manuel,Asensi,https://en.wikipedia.org/wiki/Juan_Manuel_Asensi
Bolivia,Juan Manuel Peña,Juan Manuel,Peña,https://en.wikipedia.org/wiki/Juan_Manuel_Pe%C3%B1a
Spain,Juan Mata,Juan,Mata,https://en.wikipedia.org/wiki/Juan_Mata
Uruguay,Juan Mujica,Juan,Mujica,https://en.wikipedia.org/wiki/Juan_Mujica
Peru,Juan Muñante,Juan,Muñante,https://en.wikipedia.org/wiki/Juan_Mu%C3%B1ante
Chile,Juan Olivares,Juan,Olivares,https://en.wikipedia.org/wiki/Juan_Olivares
Honduras,Juan Pablo Montes,Juan Pablo,Montes,https://en.wikipedia.org/wiki/Juan_Pablo_Montes
Argentina,Juan Pablo Sorín,Juan Pablo,Sorín,https://en.wikipedia.org/wiki/Juan_Pablo_Sor%C3%ADn
Costa Rica,Juan Pablo Vargas,Juan Pablo,Vargas,https://en.wikipedia.org/wiki/Juan_Pablo_Vargas
Argentina,Juan Pedevilla,Juan,Pedevilla,https://en.wikipedia.org/wiki/Juan_Pedevilla
El Salvador,Juan Ramón Martínez,Juan Ramón,Martínez,https://en.wikipedia.org/wiki/Juan_Ram%C3%B3n_Mart%C3%ADnez_(footballer)
Chile,Juan Rodríguez,Juan,Rodríguez,https://en.wikipedia.org/wiki/Juan_Manuel_Rodr%C3%ADguez_Vega
Argentina,Juan Román Riquelme,Juan Román,Riquelme,https://en.wikipedia.org/wiki/Juan_Rom%C3%A1n_Riquelme
Argentina,Juan Sebastián Verón,Juan Sebastián,Verón,https://en.wikipedia.org/wiki/Juan_Sebasti%C3%A1n_Ver%C3%B3n
Uruguay,Juan Silva,Juan,Silva,"https://en.wikipedia.org/wiki/Juan_Silva_(Uruguayan_footballer,_born_1948)"
Argentina,Juan Simón,Juan,Simón,https://en.wikipedia.org/wiki/Juan_Sim%C3%B3n
Paraguay,Juan Torales,Juan,Torales,https://en.wikipedia.org/wiki/Juan_Torales
Cuba,Juan Tuñas,Juan,Tuñas,https://en.wikipedia.org/wiki/Juan_Tu%C3%B1as
Peru,Juan Valdivieso,Juan,Valdivieso,https://en.wikipedia.org/wiki/Juan_Valdivieso
Paraguay,Juan Vicente Lezcano,Juan Vicente,Lezcano,https://en.wikipedia.org/wiki/Juan_Vicente_Lezcano
Spain,Juanele,not applicable,Juanele,https://en.wikipedia.org/wiki/Juanele
Spain,Juanfran,not applicable,Juanfran,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1976)"
Spain,Juanfran,not applicable,Juanfran,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1985)"
Spain,Juanito,not applicable,Juanito,"https://en.wikipedia.org/wiki/Juanito_(footballer,_born_1976)"
Spain,Juanito,not applicable,Juanito,"https://en.wikipedia.org/wiki/Juanito_(footballer,_born_1954)"
England,Jude Bellingham,Jude,Bellingham,https://en.wikipedia.org/wiki/Jude_Bellingham
United States,Juergen Sommer,Juergen,Sommer,https://en.wikipedia.org/wiki/Juergen_Sommer
Spain,Julen Guerrero,Julen,Guerrero,https://en.wikipedia.org/wiki/Julen_Guerrero
Spain,Julen Lopetegui,Julen,Lopetegui,https://en.wikipedia.org/wiki/Julen_Lopetegui
France,Jules Koundé,Jules,Koundé,https://en.wikipedia.org/wiki/Jules_Kound%C3%A9
Cameroon,Jules Onana,Jules,Onana,https://en.wikipedia.org/wiki/Jules_Onana
Belgium,Jules Pappaert,Jules,Pappaert,https://en.wikipedia.org/wiki/Jules_Pappaert
France,Jules Vandooren,Jules,Vandooren,https://en.wikipedia.org/wiki/Jules_Vandooren
Argentina,Julián Álvarez,Julián,Álvarez,https://en.wikipedia.org/wiki/Juli%C3%A1n_%C3%81lvarez_(footballer)
Germany,Julian Brandt,Julian,Brandt,https://en.wikipedia.org/wiki/Julian_Brandt
Paraguay,Julián Coronel,Julián,Coronel,https://en.wikipedia.org/wiki/Juli%C3%A1n_Coronel
Germany,Julian Draxler,Julian,Draxler,https://en.wikipedia.org/wiki/Julian_Draxler
United States,Julian Green,Julian,Green,https://en.wikipedia.org/wiki/Julian_Green
Brazil,Juliano Belletti,Juliano,Belletti,https://en.wikipedia.org/wiki/Juliano_Belletti
France,Julien Darui,Julien,Darui,https://en.wikipedia.org/wiki/Julien_Darui
Brazil,Julinho,not applicable,Julinho,https://en.wikipedia.org/wiki/J%C3%BAlio_Botelho
Uruguay,Julio Abbadie,Julio,Abbadie,https://en.wikipedia.org/wiki/Julio_Abbadie
Spain,Julio Alberto,Julio,Alberto,https://en.wikipedia.org/wiki/Julio_Alberto
Brazil,Júlio Baptista,Júlio,Baptista,https://en.wikipedia.org/wiki/J%C3%BAlio_Baptista
Peru,Julio Baylón,Julio,Baylón,https://en.wikipedia.org/wiki/Julio_Bayl%C3%B3n
Spain,Julio Cardeñosa,Julio,Cardeñosa,https://en.wikipedia.org/wiki/Julio_Carde%C3%B1osa
Brazil,Júlio César,Júlio,César,"https://en.wikipedia.org/wiki/J%C3%BAlio_C%C3%A9sar_(footballer,_born_1963)"
Brazil,Júlio César,Júlio,César,"https://en.wikipedia.org/wiki/J%C3%BAlio_C%C3%A9sar_(football_goalkeeper,_born_1979)"
Honduras,Julio César Arzú,Julio César,Arzú,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Arz%C3%BA
Bolivia,Julio César Baldivieso,Julio César,Baldivieso,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Baldivieso
Uruguay,Julio César Britos,Julio César,Britos,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Britos
Paraguay,Julio César Cáceres,Julio César,Cáceres,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_C%C3%A1ceres
Uruguay,Julio César Cortés,Julio César,Cortés,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Cort%C3%A9s
Paraguay,Julio César Enciso,Julio César,Enciso,"https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Enciso_(footballer,_born_1974)"
Uruguay,Julio César Jiménez,Julio César,Jiménez,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Jim%C3%A9nez
Paraguay,Julio César Manzur,Julio César,Manzur,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Manzur
Paraguay,Julio César Romero,Julio César,Romero,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Romero
Peru,Julio César Uribe,Julio César,Uribe,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Uribe
Paraguay,Julio César Yegros,Julio César,Yegros,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Yegros
Argentina,Julio Cruz,Julio,Cruz,https://en.wikipedia.org/wiki/Julio_Ricardo_Cruz
Paraguay,Julio dos Santos,Julio,dos Santos,https://en.wikipedia.org/wiki/Julio_dos_Santos
Peru,Julio Lores,Julio,Lores,https://en.wikipedia.org/wiki/Julio_Lores
Uruguay,Julio Losada,Julio,Losada,https://en.wikipedia.org/wiki/Julio_Losada
Uruguay,Julio Maceiras,Julio,Maceiras,https://en.wikipedia.org/wiki/Julio_Maceiras
Uruguay,Julio Montero Castillo,Julio,Montero Castillo,https://en.wikipedia.org/wiki/Julio_Montero_Castillo
Uruguay,Julio Morales,Julio,Morales,https://en.wikipedia.org/wiki/Julio_Morales_(Uruguayan_footballer)
Argentina,Julio Musimessi,Julio,Musimessi,https://en.wikipedia.org/wiki/Julio_Musimessi
Argentina,Julio Olarticoechea,Julio,Olarticoechea,https://en.wikipedia.org/wiki/Julio_Olarticoechea
Uruguay,Julio Pérez,Julio,Pérez,https://en.wikipedia.org/wiki/Julio_P%C3%A9rez
Peru,Julio Quintana,Julio,Quintana,https://en.wikipedia.org/wiki/Julio_Quintana
Spain,Julio Salinas,Julio,Salinas,https://en.wikipedia.org/wiki/Julio_Salinas
Nigeria,Julius Aghahowa,Julius,Aghahowa,https://en.wikipedia.org/wiki/Julius_Aghahowa
Czechoslovakia,Július Bielik,Július,Bielik,https://en.wikipedia.org/wiki/J%C3%BAlius_Bielik
United States,Julius Hjulian,Julius,Hjulian,https://en.wikipedia.org/wiki/Julius_Hjulian
South Korea,Jung Seung-hyun,Seung-hyun,Jung,https://en.wikipedia.org/wiki/Jung_Seung-hyun
South Korea,Jung Sung-ryong,Sung-ryong,Jung,https://en.wikipedia.org/wiki/Jung_Sung-ryong
South Korea,Jung Woo-young,Woo-young,Jung,https://en.wikipedia.org/wiki/Jung_Woo-young
Japan,Junichi Inamoto,Junichi,Inamoto,https://en.wikipedia.org/wiki/Junichi_Inamoto
Brazil,Juninho,not applicable,Juninho,https://en.wikipedia.org/wiki/Juninho_Fonseca
Brazil,Juninho Paulista,Juninho,Paulista,https://en.wikipedia.org/wiki/Juninho_Paulista
Brazil,Juninho Pernambucano,Juninho,Pernambucano,https://en.wikipedia.org/wiki/Juninho_Pernambucano
Brazil,Júnior,not applicable,Júnior,"https://en.wikipedia.org/wiki/J%C3%BAnior_(footballer,_born_1973)"
Brazil,Júnior,not applicable,Júnior,https://en.wikipedia.org/wiki/Leovegildo_Lins_da_Gama_J%C3%BAnior
Brazil,Júnior Baiano,Júnior,Baiano,https://en.wikipedia.org/wiki/J%C3%BAnior_Baiano
Costa Rica,Júnior Díaz,Júnior,Díaz,https://en.wikipedia.org/wiki/J%C3%BAnior_D%C3%ADaz
Canada,Junior Hoilett,Junior,Hoilett,https://en.wikipedia.org/wiki/Junior_Hoilett
Japan,Junya Ito,Junya,Ito,"https://en.wikipedia.org/wiki/Junya_Ito_(footballer,_born_1993)"
West Germany,Jupp Heynckes,Jupp,Heynckes,https://en.wikipedia.org/wiki/Jupp_Heynckes
West Germany,Jupp Kapellmann,Jupp,Kapellmann,https://en.wikipedia.org/wiki/Jupp_Kapellmann
Slovakia,Juraj Kucka,Juraj,Kucka,https://en.wikipedia.org/wiki/Juraj_Kucka
Brazil,Jurandir,not applicable,Jurandir,https://en.wikipedia.org/wiki/Jurandir_de_Freitas
Switzerland,Jürg Studer,Jürg,Studer,https://en.wikipedia.org/wiki/J%C3%BCrg_Studer
East Germany,Jürgen Croy,Jürgen,Croy,https://en.wikipedia.org/wiki/J%C3%BCrgen_Croy
West Germany,Jürgen Grabowski,Jürgen,Grabowski,https://en.wikipedia.org/wiki/J%C3%BCrgen_Grabowski
"West Germany, Germany",Jürgen Klinsmann,Jürgen,Klinsmann,https://en.wikipedia.org/wiki/J%C3%BCrgen_Klinsmann
"West Germany, Germany",Jürgen Kohler,Jürgen,Kohler,https://en.wikipedia.org/wiki/J%C3%BCrgen_Kohler
West Germany,Jürgen Kurbjuhn,Jürgen,Kurbjuhn,https://en.wikipedia.org/wiki/J%C3%BCrgen_Kurbjuhn
East Germany,Jürgen Pommerenke,Jürgen,Pommerenke,https://en.wikipedia.org/wiki/J%C3%BCrgen_Pommerenke
East Germany,Jürgen Sparwasser,Jürgen,Sparwasser,https://en.wikipedia.org/wiki/J%C3%BCrgen_Sparwasser
West Germany,Jürgen Werner,Jürgen,Werner,https://en.wikipedia.org/wiki/J%C3%BCrgen_Werner_(footballer_born_1935)
Yugoslavia,Jurica Jerković,Jurica,Jerković,https://en.wikipedia.org/wiki/Jurica_Jerkovi%C4%87
Croatia,Jurica Vranješ,Jurica,Vranješ,https://en.wikipedia.org/wiki/Jurica_Vranje%C5%A1
Netherlands,Jurriën Timber,Jurriën,Timber,https://en.wikipedia.org/wiki/Jurri%C3%ABn_Timber
France,Just Fontaine,Just,Fontaine,https://en.wikipedia.org/wiki/Just_Fontaine
Nigeria,Justice Christopher,Justice,Christopher,https://en.wikipedia.org/wiki/Justice_Christopher
Netherlands,Justin Bijlow,Justin,Bijlow,https://en.wikipedia.org/wiki/Justin_Bijlow
Paraguay,Justo Villar,Justo,Villar,https://en.wikipedia.org/wiki/Justo_Villar
Brazil,Juvenal,not applicable,Juvenal,https://en.wikipedia.org/wiki/Juvenal_Amarijo
Nigeria,Juwon Oshaniwa,Juwon,Oshaniwa,https://en.wikipedia.org/wiki/Juwon_Oshaniwa
Zaire,Kabasu Babo,Kabasu,Babo,https://en.wikipedia.org/wiki/Kabasu_Babo
Morocco,Kacem Slimani,Kacem,Slimani,https://en.wikipedia.org/wiki/Kacem_Slimani
Turkey,Kaçmaz Akgün,Kaçmaz,Akgün,https://en.wikipedia.org/wiki/Ka%C3%A7maz_Akg%C3%BCn
Turkey,Kadri Aytaç,Kadri,Aytaç,https://en.wikipedia.org/wiki/Kadri_Ayta%C3%A7
Zaire,Kafula Ngoie,Kafula,Ngoie,https://en.wikipedia.org/wiki/Kafula_Ngoie
South Africa,Kagisho Dikgacoi,Kagisho,Dikgacoi,https://en.wikipedia.org/wiki/Kagisho_Dikgacoi
Egypt,Kahraba,not applicable,Kahraba,https://en.wikipedia.org/wiki/Kahraba_(footballer)
Germany,Kai Havertz,Kai,Havertz,https://en.wikipedia.org/wiki/Kai_Havertz
Tunisia,Kaies Ghodhbane,Kaies,Ghodhbane,https://en.wikipedia.org/wiki/Kaies_Ghodhbane
Brazil,Kaká,not applicable,Kaká,https://en.wikipedia.org/wiki/Kak%C3%A1
Soviet Union,Kakhi Asatiani,Kakhi,Asatiani,https://en.wikipedia.org/wiki/Kakhi_Asatiani
Zaire,Kakoko Etepe,Kakoko,Etepe,https://en.wikipedia.org/wiki/Kakoko_Etepe
Zaire,Kalambay Otepa,Kalambay,Otepa,https://en.wikipedia.org/wiki/Kalambay_Otepa
Angola,Kali,not applicable,Kali,https://en.wikipedia.org/wiki/Kali_(footballer)
Senegal,Kalidou Cissokho,Kalidou,Cissokho,https://en.wikipedia.org/wiki/Kalidou_Cissokho
Senegal,Kalidou Koulibaly,Kalidou,Koulibaly,https://en.wikipedia.org/wiki/Kalidou_Koulibaly
Sweden,Kalle Svensson,Kalle,Svensson,https://en.wikipedia.org/wiki/Kalle_Svensson
Hungary,Kálmán Ihász,Kálmán,Ihász,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Ih%C3%A1sz
Hungary,Kálmán Kovács,Kálmán,Kovács,"https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Kov%C3%A1cs_(footballer,_born_1965)"
Hungary,Kálmán Mészöly,Kálmán,Mészöly,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_M%C3%A9sz%C3%B6ly
Hungary,Kálmán Sóvári,Kálmán,Sóvári,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_S%C3%B3v%C3%A1ri
Nigeria,Kalu Uche,Kalu,Uche,https://en.wikipedia.org/wiki/Kalu_Uche
England,Kalvin Phillips,Kalvin,Phillips,https://en.wikipedia.org/wiki/Kalvin_Phillips
Canada,Kamal Miller,Kamal,Miller,https://en.wikipedia.org/wiki/Kamal_Miller
Ghana,Kamal Sowah,Kamal,Sowah,https://en.wikipedia.org/wiki/Kamal_Sowah
Ghana,Kamaldeen Sulemana,Kamaldeen,Sulemana,https://en.wikipedia.org/wiki/Kamaldeen_Sulemana
Tunisia,Kamel Chebli,Kamel,Chebli,https://en.wikipedia.org/wiki/Kamel_Chebli
Egypt,Kamel Mosaoud,Kamel,Mosaoud,https://en.wikipedia.org/wiki/Kamel_Mosaoud
Poland,Kamil Glik,Kamil,Glik,https://en.wikipedia.org/wiki/Kamil_Glik
Poland,Kamil Grabara,Kamil,Grabara,https://en.wikipedia.org/wiki/Kamil_Grabara
Poland,Kamil Grosicki,Kamil,Grosicki,https://en.wikipedia.org/wiki/Kamil_Grosicki
Slovakia,Kamil Kopúnek,Kamil,Kopúnek,https://en.wikipedia.org/wiki/Kamil_Kop%C3%BAnek
Poland,Kamil Kosowski,Kamil,Kosowski,https://en.wikipedia.org/wiki/Kamil_Kosowski
North Korea,Kang Bong-chil,Bong-chil,Kang,https://en.wikipedia.org/wiki/Kang_Bong-chil
South Korea,Kang Chang-gi,Chang-gi,Kang,https://en.wikipedia.org/wiki/Kang_Chang-gi
South Korea,Kang Deuk-soo,Deuk-soo,Kang,https://en.wikipedia.org/wiki/Kang_Deuk-soo
South Korea,Kang Min-soo,Min-soo,Kang,https://en.wikipedia.org/wiki/Kang_Min-soo
North Korea,Kang Ryong-woon,Ryong-woon,Kang,https://en.wikipedia.org/wiki/Kang_Ryong-woon
Ivory Coast,Kanga Akalé,Kanga,Akalé,https://en.wikipedia.org/wiki/Kanga_Akal%C3%A9
Japan,Kaoru Mitoma,Kaoru,Mitoma,https://en.wikipedia.org/wiki/Kaoru_Mitoma
Senegal,Kara Mbodji,Kara,Mbodji,https://en.wikipedia.org/wiki/Kara_Mbodji
Czechoslovakia,Karel Burkert,Karel,Burkert,https://en.wikipedia.org/wiki/Karel_Burkert
Czechoslovakia,Karel Černý,Karel,Černý,https://en.wikipedia.org/wiki/Karel_%C4%8Cern%C3%BD_(footballer)
Czechoslovakia,Karel Kolský,Karel,Kolský,https://en.wikipedia.org/wiki/Karel_Kolsk%C3%BD
Czech Republic,Karel Poborský,Karel,Poborský,https://en.wikipedia.org/wiki/Karel_Poborsk%C3%BD
Czechoslovakia,Karel Senecký,Karel,Senecký,https://en.wikipedia.org/wiki/Karel_Seneck%C3%BD
Czechoslovakia,Karel Stromšík,Karel,Stromšík,https://en.wikipedia.org/wiki/Karel_Strom%C5%A1%C3%ADk
Iceland,Kári Árnason,Kári,Árnason,https://en.wikipedia.org/wiki/K%C3%A1ri_%C3%81rnason
Germany,Karim Adeyemi,Karim,Adeyemi,https://en.wikipedia.org/wiki/Karim_Adeyemi
Iraq,Karim Allawi,Karim,Allawi,https://en.wikipedia.org/wiki/Karim_Allawi
Iran,Karim Ansarifard,Karim,Ansarifard,https://en.wikipedia.org/wiki/Karim_Ansarifard
Iran,Karim Bagheri,Karim,Bagheri,https://en.wikipedia.org/wiki/Karim_Bagheri
France,Karim Benzema,Karim,Benzema,https://en.wikipedia.org/wiki/Karim_Benzema
Qatar,Karim Boudiaf,Karim,Boudiaf,https://en.wikipedia.org/wiki/Karim_Boudiaf
Morocco,Karim El Ahmadi,Karim,El Ahmadi,https://en.wikipedia.org/wiki/Karim_El_Ahmadi
Tunisia,Karim Essediri,Karim,Essediri,https://en.wikipedia.org/wiki/Karim_Essediri
Tunisia,Karim Haggui,Karim,Haggui,https://en.wikipedia.org/wiki/Karim_Haggui
Algeria,Karim Maroc,Karim,Maroc,https://en.wikipedia.org/wiki/Karim_Maroc
Algeria,Karim Matmour,Karim,Matmour,https://en.wikipedia.org/wiki/Karim_Matmour
Iraq,Karim Saddam,Karim,Saddam,https://en.wikipedia.org/wiki/Karim_Saddam
Tunisia,Karim Saidi,Karim,Saidi,https://en.wikipedia.org/wiki/Karim_Saidi
Algeria,Karim Ziani,Karim,Ziani,https://en.wikipedia.org/wiki/Karim_Ziani
West Germany,Karl Allgöwer,Karl,Allgöwer,https://en.wikipedia.org/wiki/Karl_Allg%C3%B6wer
Switzerland,Karl Elsener,Karl,Elsener,https://en.wikipedia.org/wiki/Karl_Elsener_(footballer)
Austria,Karl Giesser,Karl,Giesser,https://en.wikipedia.org/wiki/Karl_Giesser
Germany,Karl Hohmann,Karl,Hohmann,https://en.wikipedia.org/wiki/Karl_Hohmann
Austria,Karl Koller,Karl,Koller,https://en.wikipedia.org/wiki/Karl_Koller_(footballer)
West Germany,Karl Mai,Karl,Mai,https://en.wikipedia.org/wiki/Karl_Mai
Switzerland,Karl Odermatt,Karl,Odermatt,https://en.wikipedia.org/wiki/Karl_Odermatt
Norway,Karl Petter Løken,Karl Petter,Løken,https://en.wikipedia.org/wiki/Karl_Petter_L%C3%B8ken
Austria,Karl Sesta,Karl,Sesta,https://en.wikipedia.org/wiki/Karl_Sesta
Austria,Karl Stotz,Karl,Stotz,https://en.wikipedia.org/wiki/Karl_Stotz
Sweden,Karl Svensson,Karl,Svensson,https://en.wikipedia.org/wiki/Karl_Svensson
Cameroon,Karl Toko Ekambi,Karl,Toko Ekambi,https://en.wikipedia.org/wiki/Karl_Toko_Ekambi
Austria,Karl Zischek,Karl,Zischek,https://en.wikipedia.org/wiki/Karl_Zischek
Sweden,Karl-Erik Grahn,Karl-Erik,Grahn,https://en.wikipedia.org/wiki/Karl-Erik_Grahn
Sweden,Karl-Erik Palmér,Karl-Erik,Palmér,https://en.wikipedia.org/wiki/Karl-Erik_Palm%C3%A9r
West Germany,Karl-Heinz Metzner,Karl-Heinz,Metzner,https://en.wikipedia.org/wiki/Karl-Heinz_Metzner
"West Germany, Germany",Karl-Heinz Riedle,Karl-Heinz,Riedle,https://en.wikipedia.org/wiki/Karl-Heinz_Riedle
West Germany,Karl-Heinz Rummenigge,Karl-Heinz,Rummenigge,https://en.wikipedia.org/wiki/Karl-Heinz_Rummenigge
West Germany,Karl-Heinz Schnellinger,Karl-Heinz,Schnellinger,https://en.wikipedia.org/wiki/Karl-Heinz_Schnellinger
Sweden,Karl-Johan Johnsson,Karl-Johan,Johnsson,https://en.wikipedia.org/wiki/Karl-Johan_Johnsson
West Germany,Karlheinz Förster,Karlheinz,Förster,https://en.wikipedia.org/wiki/Karlheinz_F%C3%B6rster
Czechoslovakia,Karol Dobiaš,Karol,Dobiaš,https://en.wikipedia.org/wiki/Karol_Dobia%C5%A1
Czechoslovakia,Karol Jokl,Karol,Jokl,https://en.wikipedia.org/wiki/Karol_Jokl
Poland,Karol Linetty,Karol,Linetty,https://en.wikipedia.org/wiki/Karol_Linetty
Poland,Karol Świderski,Karol,Świderski,https://en.wikipedia.org/wiki/Karol_%C5%9Awiderski
Hungary,Károly Csapó,Károly,Csapó,https://en.wikipedia.org/wiki/K%C3%A1roly_Csap%C3%B3
Hungary,Károly Sándor,Károly,Sándor,https://en.wikipedia.org/wiki/K%C3%A1roly_S%C3%A1ndor
Romania,Károly Weichelt,Károly,Weichelt,https://en.wikipedia.org/wiki/K%C3%A1roly_Weichelt
United States,Kasey Keller,Kasey,Keller,https://en.wikipedia.org/wiki/Kasey_Keller
Denmark,Kasper Bøgelund,Kasper,Bøgelund,https://en.wikipedia.org/wiki/Kasper_B%C3%B8gelund
Denmark,Kasper Dolberg,Kasper,Dolberg,https://en.wikipedia.org/wiki/Kasper_Dolberg
Denmark,Kasper Schmeichel,Kasper,Schmeichel,https://en.wikipedia.org/wiki/Kasper_Schmeichel
South Africa,Katlego Mphela,Katlego,Mphela,https://en.wikipedia.org/wiki/Katlego_Mphela
Zaire,Kazadi Mwamba,Kazadi,Mwamba,https://en.wikipedia.org/wiki/Kazadi_Mwamba
Poland,Kazimierz Deyna,Kazimierz,Deyna,https://en.wikipedia.org/wiki/Kazimierz_Deyna
Poland,Kazimierz Kmiecik,Kazimierz,Kmiecik,https://en.wikipedia.org/wiki/Kazimierz_Kmiecik
Poland,Kazimierz Lis,Kazimierz,Lis,https://en.wikipedia.org/wiki/Kazimierz_Lis
Poland,Kazimierz Przybyś,Kazimierz,Przybyś,https://en.wikipedia.org/wiki/Kazimierz_Przyby%C5%9B
Czechoslovakia,Kazimír Gajdoš,Kazimír,Gajdoš,https://en.wikipedia.org/wiki/Kazim%C3%ADr_Gajdo%C5%A1
France,Kazimir Hnatow,Kazimir,Hnatow,https://en.wikipedia.org/wiki/Kazimir_Hnatow
Japan,Kazuyuki Toda,Kazuyuki,Toda,https://en.wikipedia.org/wiki/Kazuyuki_Toda
North Korea,Ke Seung-woon,Seung-woon,Ke,https://en.wikipedia.org/wiki/Ke_Seung-woon
Australia,Keanu Baccus,Keanu,Baccus,https://en.wikipedia.org/wiki/Keanu_Baccus
Netherlands,Kees Mijnders,Kees,Mijnders,https://en.wikipedia.org/wiki/Kees_Mijnders
Netherlands,Kees van Ierssel,Kees,van Ierssel,https://en.wikipedia.org/wiki/Kees_van_Ierssel
Japan,Keiji Tamada,Keiji,Tamada,https://en.wikipedia.org/wiki/Keiji_Tamada
Japan,Keisuke Honda,Keisuke,Honda,https://en.wikipedia.org/wiki/Keisuke_Honda
Japan,Keisuke Tsuboi,Keisuke,Tsuboi,https://en.wikipedia.org/wiki/Keisuke_Tsuboi
Senegal,Keita Baldé,Keita,Baldé,https://en.wikipedia.org/wiki/Keita_Bald%C3%A9
New Zealand,Keith MacKay,Keith,MacKay,https://en.wikipedia.org/wiki/Keith_MacKay
England,Keith Newton,Keith,Newton,https://en.wikipedia.org/wiki/Keith_Newton_(footballer)
Nigeria,Kelechi Iheanacho,Kelechi,Iheanacho,https://en.wikipedia.org/wiki/Kelechi_Iheanacho
United States,Kellyn Acosta,Kellyn,Acosta,https://en.wikipedia.org/wiki/Kellyn_Acosta
Trinidad and Tobago,Kelvin Jack,Kelvin,Jack,https://en.wikipedia.org/wiki/Kelvin_Jack
Zaire,Kembo Uba Kembo,Jean,Kembo Uba-Kembo,https://en.wikipedia.org/wiki/Kembo_Uba_Kembo
England,Ken Armstrong,Ken,Armstrong,https://en.wikipedia.org/wiki/Ken_Armstrong_(footballer_born_1924)
England,Ken Green,Ken,Green,"https://en.wikipedia.org/wiki/Ken_Green_(footballer,_born_1924)"
